"brand","Sum(order)","brandOrderRatio","orderSumAllItems"
772,7716,0.005144363535023142,1499894
773,6,0.000004000282686643189,1499894
774,28,0.00001866798587100155,1499894
775,393,0.0002620185159751289,1499894
776,29,0.00001933469965210875,1499894
777,420,0.00028001978806502324,1499894
778,1,0.0000006667137811071983,1499894
779,26,0.000017334558308787155,1499894
780,18,0.000012000848059929568,1499894
781,24,0.000016001130746572756,1499894
782,746,0.0004973684807059699,1499894
783,861,0.0005740405655332977,1499894
784,98,0.00006533795054850543,1499894
785,5,0.0000033335689055359913,1499894
786,66,0.000044003109553075086,1499894
787,71,0.00004733667845861108,1499894
788,12,0.000008000565373286378,1499894
789,46,0.00003066883393093112,1499894
790,84,0.00005600395761300465,1499894
791,2169,0.001446102191221513,1499894
792,387,0.00025801823328848575,1499894
793,296,0.00019734727920773067,1499894
794,3,0.0000020001413433215946,1499894
795,34,0.00002266826855764474,1499894
796,8,0.000005333710248857586,1499894
797,712,0.00047470021214832516,1499894
798,17,0.00001133413427882237,1499894
799,437,0.0002913539223438456,1499894
800,474,0.00031602233224481196,1499894
801,3560,0.002373501060741626,1499894
802,2,0.0000013334275622143966,1499894
803,2,0.0000013334275622143966,1499894
804,21,0.000014000989403251163,1499894
805,65,0.000043336395771967885,1499894
806,3245,0.002163486219692858,1499894
807,0,0,1499894
808,5,0.0000033335689055359913,1499894
809,1,0.0000006667137811071983,1499894
810,1080,0.0007200508835957741,1499894
811,22,0.000014667703184358361,1499894
812,134,0.00008933964666836456,1499894
813,306,0.00020401441701880266,1499894
814,3,0.0000020001413433215946,1499894
815,3,0.0000020001413433215946,1499894
816,16,0.000010667420497715173,1499894
817,9,0.000006000424029964784,1499894
818,11,0.0000073338515921791804,1499894
819,20,0.000013334275622143965,1499894
820,1,0.0000006667137811071983,1499894
821,12,0.000008000565373286378,1499894
822,161,0.00010734091875825891,1499894
823,266,0.00017734586577451472,1499894
824,719,0.00047936720861607555,1499894
825,4,0.000002666855124428793,1499894
826,1,0.0000006667137811071983,1499894
827,26080,0.01738789541127573,1499894
828,122,0.00008133908129507819,1499894
829,16421,0.010948106999561303,1499894
830,60,0.00004000282686643189,1499894
831,37,0.000024668409900966334,1499894
832,1,0.0000006667137811071983,1499894
833,45,0.00003000212014982392,1499894
834,15,0.000010000706716607973,1499894
835,8,0.000005333710248857586,1499894
836,1,0.0000006667137811071983,1499894
837,33,0.000022001554776537543,1499894
838,1,0.0000006667137811071983,1499894
839,4423,0.002948875053837138,1499894
840,17,0.00001133413427882237,1499894
841,56,0.0000373359717420031,1499894
842,48,0.00003200226149314551,1499894
843,37,0.000024668409900966334,1499894
844,47,0.00003133554771203832,1499894
845,8,0.000005333710248857586,1499894
846,1,0.0000006667137811071983,1499894
847,1799,0.0011994180922118495,1499894
848,2,0.0000013334275622143966,1499894
849,32,0.000021334840995430345,1499894
850,94,0.00006267109542407664,1499894
851,542,0.0003613588693601014,1499894
852,31,0.000020668127214323144,1499894
853,6505,0.004336973146102325,1499894
854,327,0.0002180154064220538,1499894
855,3,0.0000020001413433215946,1499894
856,26,0.000017334558308787155,1499894
857,5,0.0000033335689055359913,1499894
858,27,0.000018001272089894353,1499894
859,27,0.000018001272089894353,1499894
860,357,0.00023801681985526977,1499894
861,13,0.000008667279154393578,1499894
862,14,0.000009333992935500775,1499894
863,74,0.00004933681980193267,1499894
864,9,0.000006000424029964784,1499894
865,1,0.0000006667137811071983,1499894
866,145,0.00009667349826054375,1499894
867,6,0.000004000282686643189,1499894
868,87,0.00005800409895632625,1499894
869,9,0.000006000424029964784,1499894
870,26,0.000017334558308787155,1499894
871,8,0.000005333710248857586,1499894
872,303,0.00020201427567548107,1499894
873,164,0.00010934106010158051,1499894
874,2,0.0000013334275622143966,1499894
875,1,0.0000006667137811071983,1499894
876,10,0.000006667137811071983,1499894
877,1,0.0000006667137811071983,1499894
878,27,0.000018001272089894353,1499894
879,281,0.0001873465724911227,1499894
880,368,0.00024535067144744894,1499894
881,580,0.000386693993042175,1499894
882,156,0.00010400734985272293,1499894
883,7,0.000004666996467750388,1499894
884,1,0.0000006667137811071983,1499894
885,2,0.0000013334275622143966,1499894
886,17,0.00001133413427882237,1499894
887,180,0.00012000848059929568,1499894
888,19390,0.012927580215668574,1499894
889,1,0.0000006667137811071983,1499894
890,531,0.0003540250177679223,1499894
891,3,0.0000020001413433215946,1499894
892,18,0.000012000848059929568,1499894
893,1,0.0000006667137811071983,1499894
894,0,0,1499894
895,4,0.000002666855124428793,1499894
896,21,0.000014000989403251163,1499894
897,328,0.00021868212020316103,1499894
898,332,0.0002213489753275898,1499894
899,26,0.000017334558308787155,1499894
900,4,0.000002666855124428793,1499894
901,236,0.0001573444523412988,1499894
902,120,0.00008000565373286379,1499894
903,334,0.0002226824028898042,1499894
904,7,0.000004666996467750388,1499894
905,4,0.000002666855124428793,1499894
906,1670,0.001113412014449021,1499894
907,646,0.00043069710259525007,1499894
908,775,0.0005167031803580786,1499894
909,595,0.00039669469975878293,1499894
910,1107,0.0007380521556856685,1499894
911,128,0.00008533936398172138,1499894
912,1200,0.0008000565373286379,1499894
913,26,0.000017334558308787155,1499894
914,2,0.0000013334275622143966,1499894
915,1,0.0000006667137811071983,1499894
916,245,0.00016334487637126356,1499894
917,137,0.00009133978801168616,1499894
918,161,0.00010734091875825891,1499894
919,1,0.0000006667137811071983,1499894
920,17,0.00001133413427882237,1499894
921,2,0.0000013334275622143966,1499894
922,1,0.0000006667137811071983,1499894
923,6,0.000004000282686643189,1499894
924,3020,0.0020134756189437385,1499894
925,4,0.000002666855124428793,1499894
926,2492,0.001661450742519138,1499894
927,1,0.0000006667137811071983,1499894
928,1836,0.001224086502112816,1499894
929,217,0.000144676890500262,1499894
930,54,0.000036002544179788706,1499894
931,145,0.00009667349826054375,1499894
932,6,0.000004000282686643189,1499894
933,1038,0.0006920489047892717,1499894
934,28,0.00001866798587100155,1499894
935,53,0.000035335830398681505,1499894
936,138,0.00009200650179279335,1499894
937,8,0.000005333710248857586,1499894
938,92,0.00006133766786186223,1499894
939,45,0.00003000212014982392,1499894
940,20,0.000013334275622143965,1499894
941,161,0.00010734091875825891,1499894
942,1,0.0000006667137811071983,1499894
943,7,0.000004666996467750388,1499894
944,36,0.000024001696119859136,1499894
945,12,0.000008000565373286378,1499894
946,71,0.00004733667845861108,1499894
947,1,0.0000006667137811071983,1499894
948,98,0.00006533795054850543,1499894
949,23,0.00001533441696546556,1499894
950,132,0.00008800621910615017,1499894
951,2,0.0000013334275622143966,1499894
952,2,0.0000013334275622143966,1499894
953,53,0.000035335830398681505,1499894
954,22,0.000014667703184358361,1499894
955,431,0.00028735363965720243,1499894
956,15,0.000010000706716607973,1499894
957,54,0.000036002544179788706,1499894
958,2915,0.001943470671927483,1499894
959,104,0.00006933823323514862,1499894
960,13,0.000008667279154393578,1499894
961,495,0.00033002332164806315,1499894
962,385,0.0002566848057262713,1499894
963,3029,0.0020194760429737037,1499894
964,458,0.0003053549117470968,1499894
965,9,0.000006000424029964784,1499894
966,1531,0.0010207387988751206,1499894
967,177,0.00011800833925597409,1499894
968,1782,0.0011880839579330273,1499894
969,89,0.000059337526518540645,1499894
970,9,0.000006000424029964784,1499894
971,80,0.00005333710248857586,1499894
972,58,0.0000386693993042175,1499894
973,10,0.000006667137811071983,1499894
974,3396,0.002264160000640045,1499894
975,0,0,1499894
976,3,0.0000020001413433215946,1499894
977,459,0.000306021625528204,1499894
978,14,0.000009333992935500775,1499894
979,140,0.00009333992935500775,1499894
980,70,0.00004666996467750388,1499894
981,30,0.000020001413433215946,1499894
982,43,0.000028668692587609524,1499894
983,1,0.0000006667137811071983,1499894
984,10,0.000006667137811071983,1499894
985,3,0.0000020001413433215946,1499894
986,34,0.00002266826855764474,1499894
987,60,0.00004000282686643189,1499894
988,75,0.00005000353358303987,1499894
989,12,0.000008000565373286378,1499894
990,2590,0.0017267886930676434,1499894
991,15,0.000010000706716607973,1499894
992,30,0.000020001413433215946,1499894
993,10684,0.007123170037349306,1499894
994,8626,0.005751073075830692,1499894
995,279,0.00018601314492890832,1499894
996,119,0.00007933893995175658,1499894
997,13,0.000008667279154393578,1499894
998,1471,0.0009807359720086885,1499894
999,72,0.00004800339223971827,1499894
1000,610,0.00040669540647539094,1499894
1001,5,0.0000033335689055359913,1499894
1002,27,0.000018001272089894353,1499894
1003,4,0.000002666855124428793,1499894
1004,411,0.00027401936403505847,1499894
1005,1,0.0000006667137811071983,1499894
1006,2470,0.0016467830393347798,1499894
1007,10,0.000006667137811071983,1499894
1008,41,0.00002733526502539513,1499894
1009,3,0.0000020001413433215946,1499894
1010,6828,0.004552321697399949,1499894
1011,1554,0.001036073215840586,1499894
1012,122,0.00008133908129507819,1499894
1013,620,0.0004133625442864629,1499894
1014,16,0.000010667420497715173,1499894
1015,319,0.00021268169617319623,1499894
1016,259,0.00017267886930676435,1499894
1017,116,0.000077338798608435,1499894
1018,1,0.0000006667137811071983,1499894
1019,0,0,1499894
1020,3,0.0000020001413433215946,1499894
1021,2,0.0000013334275622143966,1499894
1022,127,0.00008467265020061418,1499894
1023,6967,0.0046449949129738505,1499894
1024,8,0.000005333710248857586,1499894
1025,3148,0.0020988149829254603,1499894
1026,10,0.000006667137811071983,1499894
1027,105,0.00007000494701625581,1499894
1028,22,0.000014667703184358361,1499894
1029,7,0.000004666996467750388,1499894
1030,1322,0.000881395618623716,1499894
1031,29,0.00001933469965210875,1499894
1032,2,0.0000013334275622143966,1499894
1033,142,0.00009467335691722216,1499894
1034,9,0.000006000424029964784,1499894
1035,20,0.000013334275622143965,1499894
1036,2477,0.00165145003580253,1499894
1037,1371,0.0009140645938979688,1499894
1038,462,0.0003080217668715256,1499894
1039,1799,0.0011994180922118495,1499894
1040,14445,0.00963068056809348,1499894
1041,304,0.00020268098945658825,1499894
1042,257,0.00017134544174454995,1499894
1043,2,0.0000013334275622143966,1499894
1044,32,0.000021334840995430345,1499894
1045,631,0.00042069639587864207,1499894
1046,5,0.0000033335689055359913,1499894
1047,48,0.00003200226149314551,1499894
1048,1306,0.0008707281981260009,1499894
1049,33,0.000022001554776537543,1499894
1050,84,0.00005600395761300465,1499894
1051,139,0.00009267321557390055,1499894
1052,86,0.00005733738517521905,1499894
1053,72,0.00004800339223971827,1499894
1054,613,0.00040869554781871253,1499894
1055,1225,0.0008167243818563178,1499894
1056,1797,0.0011980846646496353,1499894
1057,104,0.00006933823323514862,1499894
1058,4219,0.002812865442491269,1499894
1059,1,0.0000006667137811071983,1499894
1060,28,0.00001866798587100155,1499894
1061,144,0.00009600678447943655,1499894
1062,10,0.000006667137811071983,1499894
1063,9,0.000006000424029964784,1499894
1064,23,0.00001533441696546556,1499894
1065,8582,0.005721737669461976,1499894
1066,208,0.00013867646647029724,1499894
1067,90,0.00006000424029964784,1499894
1068,9,0.000006000424029964784,1499894
1069,6,0.000004000282686643189,1499894
1070,101,0.00006733809189182702,1499894
1071,4,0.000002666855124428793,1499894
1072,169,0.0001126746290071165,1499894
1073,1236,0.000824058233448497,1499894
1074,29,0.00001933469965210875,1499894
1075,10,0.000006667137811071983,1499894
1076,22,0.000014667703184358361,1499894
1077,14,0.000009333992935500775,1499894
1078,18,0.000012000848059929568,1499894
1079,194,0.00012934247353479645,1499894
1080,6,0.000004000282686643189,1499894
1081,401,0.0002673522262239865,1499894
1082,13,0.000008667279154393578,1499894
1083,122,0.00008133908129507819,1499894
1084,13,0.000008667279154393578,1499894
1085,23,0.00001533441696546556,1499894
1086,8,0.000005333710248857586,1499894
1087,10,0.000006667137811071983,1499894
1088,4,0.000002666855124428793,1499894
1089,9,0.000006000424029964784,1499894
1090,1452,0.0009680684101676519,1499894
1091,46,0.00003066883393093112,1499894
1092,66,0.000044003109553075086,1499894
1093,1277,0.0008513934984738921,1499894
1094,5,0.0000033335689055359913,1499894
1095,3,0.0000020001413433215946,1499894
1096,3,0.0000020001413433215946,1499894
1097,71,0.00004733667845861108,1499894
1098,80,0.00005333710248857586,1499894
1099,2,0.0000013334275622143966,1499894
1100,77,0.000051336961145254265,1499894
1101,36,0.000024001696119859136,1499894
1102,1,0.0000006667137811071983,1499894
1103,52,0.00003466911661757431,1499894
1104,131,0.00008733950532504297,1499894
1105,5443,0.00362892311056648,1499894
1106,7,0.000004666996467750388,1499894
1107,629,0.0004193629683164277,1499894
1108,1191,0.0007940561132986731,1499894
1109,20,0.000013334275622143965,1499894
1110,3,0.0000020001413433215946,1499894
1111,17379,0.011586818801861997,1499894
1112,18,0.000012000848059929568,1499894
1113,1111,0.0007407190108100972,1499894
1114,167,0.0001113412014449021,1499894
1115,36,0.000024001696119859136,1499894
1116,1,0.0000006667137811071983,1499894
1117,20,0.000013334275622143965,1499894
1118,1,0.0000006667137811071983,1499894
1119,6,0.000004000282686643189,1499894
1120,5,0.0000033335689055359913,1499894
1121,2357,0.0015714443820696662,1499894
1122,93,0.00006200438164296944,1499894
1123,1,0.0000006667137811071983,1499894
1124,2,0.0000013334275622143966,1499894
1125,902,0.0006013758305586928,1499894
1126,17863,0.011909508271917882,1499894
1127,4273,0.002848867986671058,1499894
1128,18,0.000012000848059929568,1499894
1129,118,0.0000786722261706494,1499894
1130,1892,0.001261422473854819,1499894
1131,23,0.00001533441696546556,1499894
1132,91,0.00006067095408075504,1499894
1133,224,0.0001493438869680124,1499894
1134,2,0.0000013334275622143966,1499894
1135,1597,0.0010647419084281956,1499894
1136,208,0.00013867646647029724,1499894
1137,1676,0.0011174122971356643,1499894
1138,1013,0.0006753810602615918,1499894
1139,0,0,1499894
1140,2,0.0000013334275622143966,1499894
1141,1886,0.001257422191168176,1499894
1142,2115,0.0014100996470417242,1499894
1143,576,0.0003840271379177462,1499894
1144,172,0.0001146747703504381,1499894
1145,2545,0.0016967865729178196,1499894
1146,24,0.000016001130746572756,1499894
1147,37,0.000024668409900966334,1499894
1148,10,0.000006667137811071983,1499894
1149,0,0,1499894
1150,314,0.00020934812726766024,1499894
1151,109,0.00007267180214068461,1499894
1152,105,0.00007000494701625581,1499894
1153,69,0.000046003250896396676,1499894
1154,440,0.0002933540636871672,1499894
1155,2,0.0000013334275622143966,1499894
1156,5231,0.003487579788971754,1499894
1157,472,0.0003146889046825976,1499894
1158,48,0.00003200226149314551,1499894
1159,3,0.0000020001413433215946,1499894
1160,478,0.00031868918736924077,1499894
1161,237,0.00015801116612240598,1499894
1162,118,0.0000786722261706494,1499894
1163,8714,0.005809743888568125,1499894
1164,69,0.000046003250896396676,1499894
1165,316,0.00021068155482987464,1499894
1166,3,0.0000020001413433215946,1499894
1167,8,0.000005333710248857586,1499894
1168,12,0.000008000565373286378,1499894
1169,1042,0.0006947157599137006,1499894
1170,3,0.0000020001413433215946,1499894
1171,0,0,1499894
1172,2,0.0000013334275622143966,1499894
1173,2,0.0000013334275622143966,1499894
1174,53,0.000035335830398681505,1499894
1175,29,0.00001933469965210875,1499894
1176,1,0.0000006667137811071983,1499894
1177,39,0.000026001837463180733,1499894
1178,3,0.0000020001413433215946,1499894
1179,11,0.0000073338515921791804,1499894
1180,31874,0.021250835059010837,1499894
1181,452,0.0003013546290604536,1499894
1182,2,0.0000013334275622143966,1499894
1183,9,0.000006000424029964784,1499894
1184,158,0.00010534077741493732,1499894
1185,4,0.000002666855124428793,1499894
1186,1,0.0000006667137811071983,1499894
1187,108,0.00007200508835957741,1499894
1188,36,0.000024001696119859136,1499894
1189,174,0.0001160081979126525,1499894
1190,1,0.0000006667137811071983,1499894
1191,4,0.000002666855124428793,1499894
1192,1,0.0000006667137811071983,1499894
1193,1400,0.0009333992935500775,1499894
1194,118,0.0000786722261706494,1499894
1195,56,0.0000373359717420031,1499894
1196,3,0.0000020001413433215946,1499894
1197,131,0.00008733950532504297,1499894
1198,3,0.0000020001413433215946,1499894
1199,1,0.0000006667137811071983,1499894
1200,708,0.00047203335702389635,1499894
1201,19237,0.012825573007159172,1499894
1202,2,0.0000013334275622143966,1499894
1203,7,0.000004666996467750388,1499894
1204,4,0.000002666855124428793,1499894
1205,1,0.0000006667137811071983,1499894
1206,592,0.00039469455841546135,1499894
1207,743,0.0004953683393626483,1499894
1208,1,0.0000006667137811071983,1499894
1209,44,0.000029335406368716722,1499894
1210,2,0.0000013334275622143966,1499894
1211,23,0.00001533441696546556,1499894
1212,17,0.00001133413427882237,1499894
1213,33,0.000022001554776537543,1499894
1214,80,0.00005333710248857586,1499894
1215,4,0.000002666855124428793,1499894
1216,263,0.00017534572443119313,1499894
1217,26,0.000017334558308787155,1499894
1218,112,0.0000746719434840062,1499894
1219,81,0.000054003816269683056,1499894
1220,27,0.000018001272089894353,1499894
1221,75,0.00005000353358303987,1499894
1222,7341,0.004894345867107942,1499894
1223,1,0.0000006667137811071983,1499894
1224,2,0.0000013334275622143966,1499894
1225,74,0.00004933681980193267,1499894
1226,5,0.0000033335689055359913,1499894
1227,2,0.0000013334275622143966,1499894
1228,30,0.000020001413433215946,1499894
1229,1459,0.0009727354066354023,1499894
1230,4,0.000002666855124428793,1499894
1231,34,0.00002266826855764474,1499894
1232,9915,0.006610467139677871,1499894
1233,9,0.000006000424029964784,1499894
1234,57,0.0000380026855231103,1499894
1235,6,0.000004000282686643189,1499894
1236,2,0.0000013334275622143966,1499894
1237,256,0.00017067872796344276,1499894
1238,1,0.0000006667137811071983,1499894
1239,740,0.0004933681980193267,1499894
1240,973,0.0006487125090173039,1499894
1241,10,0.000006667137811071983,1499894
1242,7,0.000004666996467750388,1499894
1243,14,0.000009333992935500775,1499894
1244,10,0.000006667137811071983,1499894
1245,34,0.00002266826855764474,1499894
1246,102,0.00006800480567293422,1499894
1247,1150,0.0007667208482732779,1499894
1248,386,0.00025735151950737853,1499894
1249,612,0.0004080288340376053,1499894
1250,6,0.000004000282686643189,1499894
1251,10,0.000006667137811071983,1499894
1252,31,0.000020668127214323144,1499894
1253,2,0.0000013334275622143966,1499894
1254,9,0.000006000424029964784,1499894
1255,13,0.000008667279154393578,1499894
1256,200,0.00013334275622143966,1499894
1257,2,0.0000013334275622143966,1499894
1258,1820,0.0012134190816151008,1499894
1259,25,0.000016667844527679958,1499894
1260,2041,0.0013607628272397916,1499894
1261,1,0.0000006667137811071983,1499894
1262,55,0.0000366692579608959,1499894
1263,4,0.000002666855124428793,1499894
1264,3,0.0000020001413433215946,1499894
1265,2936,0.0019574716613307342,1499894
1266,168,0.0001120079152260093,1499894
1267,60,0.00004000282686643189,1499894
1268,1,0.0000006667137811071983,1499894
1269,60,0.00004000282686643189,1499894
1270,1,0.0000006667137811071983,1499894
1271,1,0.0000006667137811071983,1499894
1272,151,0.00010067378094718694,1499894
1273,1,0.0000006667137811071983,1499894
1274,1403,0.0009353994348933991,1499894
1275,4,0.000002666855124428793,1499894
1276,1441,0.0009607345585754726,1499894
1277,180,0.00012000848059929568,1499894
1278,147,0.00009800692582275814,1499894
1279,914,0.0006093763959319792,1499894
1280,29,0.00001933469965210875,1499894
1281,51,0.00003400240283646711,1499894
1282,1142,0.0007613871380244204,1499894
1283,65,0.000043336395771967885,1499894
1284,1,0.0000006667137811071983,1499894
1285,8,0.000005333710248857586,1499894
1286,13,0.000008667279154393578,1499894
1287,450,0.0003000212014982392,1499894
1288,936,0.0006240440991163376,1499894
1289,13,0.000008667279154393578,1499894
1290,1,0.0000006667137811071983,1499894
1291,310,0.00020668127214323146,1499894
1292,7,0.000004666996467750388,1499894
1293,10,0.000006667137811071983,1499894
1294,10,0.000006667137811071983,1499894
1295,1626,0.0010840766080803044,1499894
1296,59,0.0000393361130853247,1499894
1297,2095,0.0013967653714195803,1499894
1298,228,0.0001520107420924412,1499894
1299,3,0.0000020001413433215946,1499894
1300,54,0.000036002544179788706,1499894
1301,718,0.00047870049483496834,1499894
1302,6,0.000004000282686643189,1499894
1303,1,0.0000006667137811071983,1499894
1304,4,0.000002666855124428793,1499894
1305,173,0.0001153414841315453,1499894
1306,2621,0.0017474568202819666,1499894
1307,3,0.0000020001413433215946,1499894
1308,246,0.00016401159015237078,1499894
1309,4,0.000002666855124428793,1499894
1310,1,0.0000006667137811071983,1499894
1311,10,0.000006667137811071983,1499894
1312,24,0.000016001130746572756,1499894
1313,90,0.00006000424029964784,1499894
1314,5,0.0000033335689055359913,1499894
1315,1226,0.0008173910956374251,1499894
1316,96,0.00006400452298629103,1499894
1317,188,0.00012534219084815327,1499894
1318,42,0.000028001978806502326,1499894
1319,5,0.0000033335689055359913,1499894
1320,99,0.00006600466432961263,1499894
1321,1129,0.0007527198588700269,1499894
1322,16,0.000010667420497715173,1499894
1323,9,0.000006000424029964784,1499894
1324,13046,0.008697947988324508,1499894
1325,1393,0.0009287322970823272,1499894
1326,10,0.000006667137811071983,1499894
1327,2,0.0000013334275622143966,1499894
1328,558,0.00037202628985781664,1499894
1329,10,0.000006667137811071983,1499894
1330,2,0.0000013334275622143966,1499894
1331,3,0.0000020001413433215946,1499894
1332,206,0.00013734303890808284,1499894
1333,12,0.000008000565373286378,1499894
1334,7,0.000004666996467750388,1499894
1335,823,0.0005487054418512241,1499894
1336,11,0.0000073338515921791804,1499894
1337,651,0.00043403067150078604,1499894
1338,11447,0.007631872652334099,1499894
1339,16,0.000010667420497715173,1499894
1340,1,0.0000006667137811071983,1499894
1341,1,0.0000006667137811071983,1499894
1342,306,0.00020401441701880266,1499894
1343,49,0.000032668975274252714,1499894
1344,128,0.00008533936398172138,1499894
1345,6,0.000004000282686643189,1499894
1346,235,0.00015667773856019158,1499894
1347,68,0.00004533653711528948,1499894
1348,34,0.00002266826855764474,1499894
1349,132,0.00008800621910615017,1499894
1350,43,0.000028668692587609524,1499894
1351,146,0.00009734021204165095,1499894
1352,1,0.0000006667137811071983,1499894
1353,83,0.00005533724383189745,1499894
1354,5,0.0000033335689055359913,1499894
1355,1992,0.001328093851965539,1499894
1356,158,0.00010534077741493732,1499894
1357,1,0.0000006667137811071983,1499894
1358,120,0.00008000565373286379,1499894
1359,20,0.000013334275622143965,1499894
1360,125,0.00008333922263839978,1499894
1361,202,0.00013467618378365404,1499894
1362,87,0.00005800409895632625,1499894
1363,36,0.000024001696119859136,1499894
1364,1,0.0000006667137811071983,1499894
1365,1810,0.001206751943804029,1499894
1366,6068,0.004045619223758479,1499894
1367,18,0.000012000848059929568,1499894
1368,11773,0.007849221344975045,1499894
1369,243,0.00016201144880904916,1499894
1370,8,0.000005333710248857586,1499894
1371,18075,0.012050851593512608,1499894
1372,1,0.0000006667137811071983,1499894
1373,9,0.000006000424029964784,1499894
1374,107,0.00007133837457847021,1499894
1375,339,0.0002260159717953402,1499894
1376,337,0.0002246825442331258,1499894
1377,24,0.000016001130746572756,1499894
1378,6,0.000004000282686643189,1499894
1379,2428,0.0016187810605282774,1499894
1380,1,0.0000006667137811071983,1499894
1381,664,0.0004426979506551796,1499894
1382,56,0.0000373359717420031,1499894
1383,11619,0.007746547422684536,1499894
1384,1,0.0000006667137811071983,1499894
1385,705,0.00047003321568057476,1499894
1386,5,0.0000033335689055359913,1499894
1387,2,0.0000013334275622143966,1499894
1388,703,0.0004686997881183604,1499894
1389,31,0.000020668127214323144,1499894
1390,50,0.000033335689055359915,1499894
1391,75,0.00005000353358303987,1499894
1392,72,0.00004800339223971827,1499894
1393,27,0.000018001272089894353,1499894
1394,12,0.000008000565373286378,1499894
1395,10,0.000006667137811071983,1499894
1396,13,0.000008667279154393578,1499894
1397,1,0.0000006667137811071983,1499894
1398,15,0.000010000706716607973,1499894
1399,1,0.0000006667137811071983,1499894
1400,15,0.000010000706716607973,1499894
1401,5362,0.003574919294296797,1499894
1402,150,0.00010000706716607974,1499894
1403,222,0.000148010459405798,1499894
1404,4,0.000002666855124428793,1499894
1405,0,0,1499894
1406,110,0.0000733385159217918,1499894
1407,169,0.0001126746290071165,1499894
1408,43,0.000028668692587609524,1499894
1409,11,0.0000073338515921791804,1499894
1410,1704,0.0011360802830066659,1499894
1411,11848,0.007899224878558085,1499894
1412,2,0.0000013334275622143966,1499894
1413,132,0.00008800621910615017,1499894
1414,6,0.000004000282686643189,1499894
1415,40,0.00002666855124428793,1499894
1416,403,0.0002686856537862009,1499894
1417,6,0.000004000282686643189,1499894
1418,15,0.000010000706716607973,1499894
1419,2,0.0000013334275622143966,1499894
1420,252,0.00016801187283901396,1499894
1421,9,0.000006000424029964784,1499894
1422,42,0.000028001978806502326,1499894
1423,24,0.000016001130746572756,1499894
1424,62,0.00004133625442864629,1499894
1425,205,0.00013667632512697565,1499894
1426,285,0.0001900134276155515,1499894
1427,7,0.000004666996467750388,1499894
1428,207,0.00013800975268919003,1499894
1429,2817,0.0018781327213789774,1499894
1430,762,0.000508035901203685,1499894
1431,1,0.0000006667137811071983,1499894
1432,0,0,1499894
1433,1986,0.0013240935692788957,1499894
1434,8,0.000005333710248857586,1499894
1435,293,0.00019534713786440908,1499894
1436,274,0.00018267957602337233,1499894
1437,13,0.000008667279154393578,1499894
1438,220,0.0001466770318435836,1499894
1439,4,0.000002666855124428793,1499894
1440,3,0.0000020001413433215946,1499894
1441,78,0.000052003674926361466,1499894
1442,13,0.000008667279154393578,1499894
1443,13,0.000008667279154393578,1499894
1444,1,0.0000006667137811071983,1499894
1445,22019,0.014680370746199397,1499894
1446,26,0.000017334558308787155,1499894
1447,53,0.000035335830398681505,1499894
1448,9,0.000006000424029964784,1499894
1449,127,0.00008467265020061418,1499894
1450,23,0.00001533441696546556,1499894
1451,50,0.000033335689055359915,1499894
1452,153,0.00010200720850940133,1499894
1453,14,0.000009333992935500775,1499894
1454,7,0.000004666996467750388,1499894
1455,3,0.0000020001413433215946,1499894
1456,1,0.0000006667137811071983,1499894
1457,40,0.00002666855124428793,1499894
1458,2,0.0000013334275622143966,1499894
1459,5,0.0000033335689055359913,1499894
1460,1,0.0000006667137811071983,1499894
1461,0,0,1499894
1462,46,0.00003066883393093112,1499894
1463,28,0.00001866798587100155,1499894
1464,16,0.000010667420497715173,1499894
1465,0,0,1499894
1466,37,0.000024668409900966334,1499894
1467,68,0.00004533653711528948,1499894
1468,24,0.000016001130746572756,1499894
1469,1650,0.0011000777388268772,1499894
1470,228,0.0001520107420924412,1499894
1471,9,0.000006000424029964784,1499894
1472,1,0.0000006667137811071983,1499894
1473,167,0.0001113412014449021,1499894
1474,74,0.00004933681980193267,1499894
1475,36,0.000024001696119859136,1499894
1476,3,0.0000020001413433215946,1499894
1477,35,0.00002333498233875194,1499894
1478,1,0.0000006667137811071983,1499894
1479,6,0.000004000282686643189,1499894
1480,21,0.000014000989403251163,1499894
1481,11,0.0000073338515921791804,1499894
1482,3,0.0000020001413433215946,1499894
1483,61,0.000040669540647539094,1499894
1484,51,0.00003400240283646711,1499894
1485,6,0.000004000282686643189,1499894
1486,419,0.0002793530742839161,1499894
1487,4,0.000002666855124428793,1499894
1488,1,0.0000006667137811071983,1499894
1489,3,0.0000020001413433215946,1499894
1490,74,0.00004933681980193267,1499894
1491,76,0.000050670247364147064,1499894
1492,878,0.0005853746998121201,1499894
1493,9,0.000006000424029964784,1499894
1494,603,0.00040202841000764054,1499894
1495,1,0.0000006667137811071983,1499894
1496,69339,0.046229266868192016,1499894
1497,0,0,1499894
1498,12,0.000008000565373286378,1499894
1499,28,0.00001866798587100155,1499894
1500,4181,0.002787530318809196,1499894
1501,11,0.0000073338515921791804,1499894
1502,5,0.0000033335689055359913,1499894
1503,23,0.00001533441696546556,1499894
1504,509,0.0003393573145835639,1499894
1505,11,0.0000073338515921791804,1499894
1506,2,0.0000013334275622143966,1499894
1507,14,0.000009333992935500775,1499894
1508,256,0.00017067872796344276,1499894
1509,38,0.000025335123682073532,1499894
1510,2,0.0000013334275622143966,1499894
1511,149,0.00009934035338497254,1499894
1512,7,0.000004666996467750388,1499894
1513,107,0.00007133837457847021,1499894
